month,format,device_type,bid_type,network_id,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,audio_start,audio_complete,CPC,CPM,CTR,CPE,CPCV,Viewability rate,Engagement rate
Feb-2023,display,desktop,cpm,94,8517.47471235,3401841,1650,849925,448703,95,0,0,0,0,,2.5037838959404626,0.048503148736228414,,,52.79324646292321,
Feb-2023,display,desktop,cpm,95,6439.713872100006,2397605,1334,605803,261003,39,0,0,0,0,,2.6858944121738175,0.055638856275324756,,,43.0838077724937,
Feb-2023,display,desktop,cpm,106,1632.6355793999999,574190,176,0,0,24,0,0,0,0,,2.8433716703530187,0.030651874814956723,,,,
Feb-2023,display,desktop,cpm,109,262.62928094999984,98253,74,0,0,6,0,0,0,0,,2.672989943818508,0.07531576643970159,,,,
Feb-2023,display,desktop,cpm,116,2748.8732762999994,584129,213,160797,81712,8,0,0,0,0,,4.705935292204289,0.03646454807071726,,,50.81686847391431,
Feb-2023,display,desktop,cpm,119,5201.597550599999,1195884,614,328621,185133,18,0,0,0,0,,4.349583697582707,0.05134277237591606,,,56.336326649848914,
Feb-2023,display,desktop,cpm,120,308.9596495499998,61601,170,17250,12198,7,0,0,0,0,,5.015497306050223,0.2759695459489294,,,70.71304347826087,
Feb-2023,display,desktop,cpm,125,268.94493225,88346,53,23759,17660,5,0,0,0,0,,3.0442230802752817,0.05999139745998687,,,74.3297276821415,
Feb-2023,display,desktop,cpm,127,59.91512039999999,17441,10,4713,1509,0,0,0,0,0,,3.4353030445501975,0.05733616191732126,,,32.017823042648,
Feb-2023,display,desktop,cpm,128,2778.1632274500002,857104,470,232564,125331,19,0,0,0,0,,3.2413373726525605,0.054835819223804816,,,53.89097194750693,
Feb-2023,display,desktop,cpm,132,8054.598839250001,2237617,3623,594156,206326,21,0,0,0,0,,3.599632483686887,0.16191332118052373,,,34.72589690249699,
Feb-2023,display,desktop,cpm,135,87.42227880000009,15107,35,3297,2370,6,0,0,0,0,,5.786872231415906,0.23168067783146887,,,71.8835304822566,
Feb-2023,display,desktop,cpm,137,440.9950364999998,204933,43,58223,21535,2,0,0,0,0,,2.1518986034460035,0.02098246744057814,,,36.98710131734882,
Feb-2023,display,desktop,cpm,141,37.11114795000001,9012,2,2444,1445,0,0,0,0,0,,4.1179702563249005,0.022192632046160673,,,59.124386252045824,
Feb-2023,display,mobile-app,cpc,20,57.084409349999994,37726,45,4440,3290,2,0,0,0,0,1.2685424299999999,,0.11928113237555003,,,74.09909909909909,
Feb-2023,display,mobile-app,cpc,75,27.81719879999999,4196,23,855,588,2,0,0,0,0,1.209443426086956,,0.548141086749285,,,68.77192982456141,
Feb-2023,display,mobile-app,cpc,85,125.42467605000006,33272,97,6904,5480,8,0,0,0,0,1.293037897422681,,0.29153642702572735,,,79.37427578215527,
Feb-2023,display,mobile-app,cpc,86,52.41247050000002,21121,39,5906,4973,2,0,0,0,0,1.3439095000000005,,0.1846503479948866,,,84.20250592617677,
Feb-2023,display,mobile-app,cpc,87,113.13777225,43527,84,5667,4684,8,0,0,0,0,1.3468782410714286,,0.19298366531118616,,,82.6539615316746,
Feb-2023,display,mobile-app,cpc,94,4.426747799999999,3782,3,581,465,0,0,0,0,0,1.4755825999999999,,0.07932310946589106,,,80.03442340791739,
Feb-2023,display,mobile-app,cpc,95,344.26144035000016,135879,318,5273,4265,97,0,0,0,0,1.0825831457547175,,0.23403174883536085,,,80.88374739237626,
Feb-2023,display,mobile-app,cpc,106,60.943636350000006,13092,52,0,0,11,0,0,0,0,1.1719930067307693,,0.3971891231286282,,,,
Feb-2023,display,mobile-app,cpc,116,0.5071747499999999,604,0,113,77,0,0,0,0,0,,,0.0,,,68.14159292035397,
Feb-2023,display,mobile-app,cpc,117,3540.056429249998,1038920,2599,270659,258299,156,0,0,0,0,1.362084043574451,,0.25016363146344284,,,95.43336818653731,
Feb-2023,display,mobile-app,cpc,124,149.44473585,45200,111,5706,5578,21,0,0,0,0,1.3463489716216217,,0.24557522123893807,,,97.75674728356117,
Feb-2023,display,mobile-app,cpc,128,49.32246315,29047,37,3007,2930,1,0,0,0,0,1.3330395445945946,,0.12737976383103247,,,97.43930828067842,
Feb-2023,display,mobile-app,cpc,132,0.38150445000000005,2761,0,765,723,0,0,0,0,0,,,0.0,,,94.50980392156862,
Feb-2023,display,mobile-app,cpc,137,0.21567584999999997,299,0,66,36,0,0,0,0,0,,,0.0,,,54.54545454545454,
Feb-2023,display,mobile-app,cpc,138,77.12798399999996,48347,59,7901,6580,6,0,0,0,0,1.3072539661016942,,0.12203445922187518,,,83.2805973927351,
Feb-2023,display,mobile-app,cpc,141,816.9965488499995,212679,579,53770,48487,32,0,0,0,0,1.4110475800518125,,0.27224126500500756,,,90.174818672122,
Feb-2023,display,mobile-app,cpm,20,1590.4528445999995,423992,676,50901,33694,56,0,0,0,0,,3.7511388059208652,0.15943697050887753,,,66.19516315985933,
Feb-2023,display,mobile-app,cpm,75,408.02108280000056,103095,428,26615,22374,27,0,0,0,0,,3.957719412192643,0.41515107425190356,,,84.06537666729288,
Feb-2023,display,mobile-app,cpm,85,4187.528684400003,913708,2545,100522,87159,185,0,0,0,0,,4.583005385090208,0.27853537453978733,,,86.70639263046895,
Feb-2023,display,mobile-app,cpm,86,1954.1908981500005,657696,1143,176694,151891,71,0,0,0,0,,2.9712677257425932,0.17378849802948476,,,85.96273784056052,
Feb-2023,display,mobile-app,cpm,87,3522.637727549999,1050244,1792,87065,76446,190,0,0,0,0,,3.3541136417346817,0.1706270161981406,,,87.80336530178602,
Feb-2023,display,mobile-app,cpm,94,345.62927745000036,82419,77,14720,11931,6,0,0,0,0,,4.193563103774619,0.09342505975563886,,,81.05298913043478,
Feb-2023,display,mobile-app,cpm,95,5524.143553049997,979790,1671,86466,71012,276,0,0,0,0,,5.638089338582755,0.1705467498137356,,,82.12707885180302,
Feb-2023,display,mobile-app,cpm,106,1480.86156495,261846,1076,0,0,572,0,0,0,0,,5.655467583808804,0.4109285610626093,,,,
Feb-2023,display,mobile-app,cpm,116,114.41417985000014,21076,30,5205,3749,2,0,0,0,0,,5.4286477438793,0.14234200037957867,,,72.0268972142171,
Feb-2023,display,mobile-app,cpm,117,26977.255296599982,10017012,28421,2599041,2475085,2381,0,0,0,0,,2.693143953166871,0.28372732307797977,,,95.23070240138574,
Feb-2023,display,mobile-app,cpm,124,5274.010125450004,1511120,3995,212926,206707,969,0,0,0,0,,3.490133229293507,0.264373444862089,,,97.07926697538112,
Feb-2023,display,mobile-app,cpm,127,19.91850900000001,4590,10,647,537,0,0,0,0,0,,4.339544444444447,0.2178649237472767,,,82.9984544049459,
Feb-2023,display,mobile-app,cpm,128,878.0076027000005,295092,414,26795,25453,36,0,0,0,0,,2.975369046602417,0.1402952299621813,,,94.99160291099086,
Feb-2023,display,mobile-app,cpm,132,125.71260570000005,33913,11,8985,8263,2,0,0,0,0,,3.706914920531951,0.03243593902043464,,,91.96438508625488,
Feb-2023,display,mobile-app,cpm,137,69.52647149999999,14694,17,5436,4260,1,0,0,0,0,,4.731623213556553,0.11569348033210833,,,78.36644591611478,
Feb-2023,display,mobile-app,cpm,138,4541.911203150003,1483120,1517,209994,191949,166,0,0,0,0,,3.0624030443591903,0.10228437348292789,,,91.406897339924,
Feb-2023,display,mobile-app,cpm,141,11540.725556250012,2826341,9048,700798,634615,573,0,0,0,0,,4.083274295723697,0.3201312226656302,,,90.55605181521636,
Feb-2023,display,mobile-web,cpc,20,248.06284590000004,103516,85,30017,18235,8,0,0,0,0,2.918386422352942,,0.08211291008153329,,,60.748908951594096,
Feb-2023,display,mobile-web,cpc,73,4.84086255,1190,2,306,130,0,0,0,0,0,2.420431275,,0.16806722689075632,,,42.48366013071895,
Feb-2023,display,mobile-web,cpc,75,45.01136399999998,22652,23,5690,2817,2,0,0,0,0,1.9570158260869557,,0.1015362881864736,,,49.5079086115993,
Feb-2023,display,mobile-web,cpc,85,569.7164570999998,326009,332,88260,43099,62,0,0,0,0,1.7160134249999994,,0.10183767932787133,,,48.83186041241785,
Feb-2023,display,mobile-web,cpc,86,66.869571,68760,25,12219,4115,2,0,0,0,0,2.6747828399999998,,0.036358347876672484,,,33.677060315901464,
Feb-2023,display,mobile-web,cpc,87,235.93004819999996,106569,150,28207,12754,38,0,0,0,0,1.5728669879999997,,0.14075387776933254,,,45.21572659268976,
Feb-2023,display,mobile-web,cpc,94,444.48610454999994,336700,208,81717,42355,26,0,0,0,0,2.1369524257211534,,0.06177606177606178,,,51.8313202883121,
Feb-2023,display,mobile-web,cpc,95,306.87043200000005,136660,194,34134,11451,14,0,0,0,0,1.5818063505154643,,0.14195814429972195,,,33.54719634382141,
Feb-2023,display,mobile-web,cpc,106,136.73308304999995,50863,63,0,0,6,0,0,0,0,2.1703663976190466,,0.12386213947270118,,,,
Feb-2023,display,mobile-web,cpc,109,0.9808729500000001,392,0,0,0,0,0,0,0,0,,,0.0,,,,
Feb-2023,display,mobile-web,cpc,116,80.25519075000001,101454,49,25893,12044,7,0,0,0,0,1.637861035714286,,0.04829775070475289,,,46.51450198895454,
Feb-2023,display,mobile-web,cpc,119,911.0131565999998,116942,975,33162,21677,58,0,0,0,0,0.934372468307692,,0.8337466436353065,,,65.3669863096315,
Feb-2023,display,mobile-web,cpc,120,158.10811245,18724,121,5686,3177,9,0,0,0,0,1.3066786152892562,,0.6462294381542406,,,55.87407667956384,
Feb-2023,display,mobile-web,cpc,125,11.1024342,8266,6,2138,1125,1,0,0,0,0,1.8504056999999998,,0.07258649891120252,,,52.619270346117865,
Feb-2023,display,mobile-web,cpc,127,0.7629148499999999,307,1,55,19,0,0,0,0,0,0.7629148499999999,,0.32573289902280134,,,34.54545454545455,
Feb-2023,display,mobile-web,cpc,128,37.144470600000005,33029,23,6953,3364,3,0,0,0,0,1.614976982608696,,0.06963577462230161,,,48.38199338415073,
Feb-2023,display,mobile-web,cpc,132,35.83992255,49001,23,10402,4536,2,0,0,0,0,1.558257502173913,,0.046937817595559275,,,43.60699865410498,
Feb-2023,display,mobile-web,cpc,134,20.9013483,14941,11,4291,1855,1,0,0,0,0,1.9001225727272726,,0.073622916806104,,,43.2300163132137,
Feb-2023,display,mobile-web,cpc,135,130.83858585000002,3643,82,894,708,6,0,0,0,0,1.595592510365854,,2.2508921218775733,,,79.19463087248322,
Feb-2023,display,mobile-web,cpc,137,5.766286349999999,6300,2,1155,378,1,0,0,0,0,2.8831431749999994,,0.031746031746031744,,,32.72727272727273,
Feb-2023,display,mobile-web,cpc,141,9.28962855,1531,5,363,122,3,0,0,0,0,1.85792571,,0.32658393207054215,,,33.608815426997246,
Feb-2023,display,mobile-web,cpm,20,4454.230253550004,1020772,920,291774,184814,89,0,0,0,0,,4.363589766911714,0.09012786400880902,,,63.34149033155798,
Feb-2023,display,mobile-web,cpm,73,127.24732379999999,19897,17,5538,3043,3,0,0,0,0,,6.395301995275669,0.08544001608282656,,,54.94763452509931,
Feb-2023,display,mobile-web,cpm,75,570.0094735500002,197086,144,55884,33243,9,0,0,0,0,,2.89218652542545,0.0730645505007966,,,59.4857204208718,
Feb-2023,display,mobile-web,cpm,85,14535.662616899985,5066520,6886,1358726,765294,1010,0,0,0,0,,2.868963828604246,0.1359118290266297,,,56.32438033864076,
Feb-2023,display,mobile-web,cpm,86,1580.2084894500006,695254,260,139523,53938,27,0,0,0,0,,2.2728506264616968,0.03739640476717861,,,38.65885911283444,
Feb-2023,display,mobile-web,cpm,87,6457.9698274500015,1912707,3695,525991,337662,582,0,0,0,0,,3.376350809324168,0.19318170530039364,,,64.19539497824107,
Feb-2023,display,mobile-web,cpm,94,8660.800332149993,3587652,2412,927341,537571,207,0,0,0,0,,2.414058089287922,0.06723060096129725,,,57.96907502202534,
Feb-2023,display,mobile-web,cpm,95,5640.715822349998,1844940,2001,463736,187014,100,0,0,0,0,,3.0573979762756505,0.10845881166867215,,,40.32768644228612,
Feb-2023,display,mobile-web,cpm,106,2261.0899042499987,693321,1027,0,0,111,0,0,0,0,,3.261245374436947,0.14812763496273731,,,,
Feb-2023,display,mobile-web,cpm,109,4.020419249999999,1048,0,0,0,0,0,0,0,0,,3.836277910305342,0.0,,,,
Feb-2023,display,mobile-web,cpm,116,5969.2388008500075,1509917,1111,409854,223433,68,0,0,0,0,,3.95335558235983,0.07358020341515462,,,54.51526641194181,
Feb-2023,display,mobile-web,cpm,119,9704.925847949993,2304066,9197,650020,416392,411,0,0,0,0,,4.212086740549095,0.39916391283930236,,,64.0583366665641,
Feb-2023,display,mobile-web,cpm,120,1133.17197915,203184,981,61304,35105,76,0,0,0,0,,5.5770728952575,0.48281360737065915,,,57.263800078298324,
Feb-2023,display,mobile-web,cpm,125,261.9909358499998,104729,64,29440,15417,8,0,0,0,0,,2.501608301903005,0.06111010321878372,,,52.36752717391304,
Feb-2023,display,mobile-web,cpm,127,61.686314100000004,13173,19,3274,1516,2,0,0,0,0,,4.682784035527216,0.1442344188871176,,,46.304215027489306,
Feb-2023,display,mobile-web,cpm,128,1688.0785361999995,424993,373,96515,52066,34,0,0,0,0,,3.9720149183633597,0.08776615144249435,,,53.94601875356162,
Feb-2023,display,mobile-web,cpm,132,2832.9364957499965,652771,482,148720,79074,37,0,0,0,0,,4.339862671212411,0.07383906454177651,,,53.16971490048413,
Feb-2023,display,mobile-web,cpm,134,502.14182999999935,145455,158,42563,21665,15,0,0,0,0,,3.4522142930803295,0.10862466054793579,,,50.90101731550878,
Feb-2023,display,mobile-web,cpm,135,246.1508542499999,44799,467,11108,8857,48,0,0,0,0,,5.494561357396368,1.042433982901404,,,79.73532589124956,
Feb-2023,display,mobile-web,cpm,137,313.1948593500001,101160,49,29081,13480,5,0,0,0,0,,3.096034592230132,0.048438117833135626,,,46.35328908909597,
Feb-2023,display,mobile-web,cpm,141,198.46513980000023,41884,74,9074,4415,32,0,0,0,0,,4.738447612453448,0.17667844522968199,,,48.65549922856513,
Feb-2023,display,tablet-app,cpc,20,7.5545902499999995,10947,7,203,170,1,0,0,0,0,1.0792271785714285,,0.06394445966931579,,,83.74384236453201,
Feb-2023,display,tablet-app,cpc,85,247.26750075,69658,188,17418,17169,26,0,0,0,0,1.3152526635638297,,0.26989003416692986,,,98.57044436789528,
Feb-2023,display,tablet-app,cpc,86,44.06459429999999,20724,33,5124,4905,5,0,0,0,0,1.335290736363636,,0.15923566878980894,,,95.72599531615926,
Feb-2023,display,tablet-app,cpc,87,169.6460272499998,39960,138,5085,4915,19,0,0,0,0,1.2293190380434769,,0.34534534534534533,,,96.65683382497542,
Feb-2023,display,tablet-app,cpc,94,203.31939270000007,27259,156,6479,6003,19,0,0,0,0,1.3033294403846158,,0.5722880516526652,,,92.65318722025005,
Feb-2023,display,tablet-app,cpc,95,794.0958342000002,186864,654,30290,29270,72,0,0,0,0,1.2142138137614682,,0.34998715643462625,,,96.63255199735886,
Feb-2023,display,tablet-app,cpc,116,0.20045849999999998,72,0,15,13,0,0,0,0,0,,,0.0,,,86.66666666666667,
Feb-2023,display,tablet-app,cpc,117,2433.993168749999,612044,1933,168238,166947,155,0,0,0,0,1.2591790836782197,,0.31582696668866944,,,99.23263471986115,
Feb-2023,display,tablet-app,cpc,124,4.0636098,1159,3,40,36,0,0,0,0,0,1.3545366,,0.2588438308886971,,,90.0,
Feb-2023,display,tablet-app,cpc,128,108.12326220000001,46805,84,7548,7514,9,0,0,0,0,1.2871816928571431,,0.1794680055549621,,,99.54954954954955,
Feb-2023,display,tablet-app,cpc,137,0.224664,62,0,19,17,0,0,0,0,0,,,0.0,,,89.47368421052632,
Feb-2023,display,tablet-app,cpc,138,1173.2218431000003,259913,911,56367,53929,145,0,0,0,0,1.287839564324918,,0.3505018987122614,,,95.67477424734331,
Feb-2023,display,tablet-app,cpc,141,220.14005774999995,177111,193,41006,40440,15,0,0,0,0,1.1406220608808288,,0.10897121014505028,,,98.61971418816758,
Feb-2023,display,tablet-app,cpm,20,313.11283935000023,89044,113,5432,4444,9,0,0,0,0,,3.5163833537352347,0.12690355329949238,,,81.81148748159058,
Feb-2023,display,tablet-app,cpm,75,15.07807755000001,2767,8,55,50,4,0,0,0,0,,5.449251011926278,0.28912179255511383,,,90.9090909090909,
Feb-2023,display,tablet-app,cpm,85,1782.7261929000001,367433,1650,76099,71912,197,0,0,0,0,,4.85184018011447,0.44906146154537013,,,94.49795660915386,
Feb-2023,display,tablet-app,cpm,86,729.446044650001,193509,416,45695,43560,50,0,0,0,0,,3.769571671860229,0.21497708116935127,,,95.32771638034797,
Feb-2023,display,tablet-app,cpm,87,2603.6275601999996,562500,2668,95092,89419,272,0,0,0,0,,4.6286712181333325,0.47431111111111113,,,94.03419846043832,
Feb-2023,display,tablet-app,cpm,94,872.6224549500005,206201,1424,53268,49344,164,0,0,0,0,,4.2319021486316775,0.6905883094650366,,,92.63347600810994,
Feb-2023,display,tablet-app,cpm,95,6810.5721555,1253011,5842,220525,205990,634,0,0,0,0,,5.435365017146697,0.4662369284866613,,,93.40891055435891,
Feb-2023,display,tablet-app,cpm,106,4.556865450000001,808,1,0,0,0,0,0,0,0,,5.639684962871288,0.12376237623762376,,,,
Feb-2023,display,tablet-app,cpm,116,14.56999215,2984,1,720,417,0,0,0,0,0,,4.882705144101877,0.03351206434316354,,,57.91666666666667,
Feb-2023,display,tablet-app,cpm,117,11106.968212499998,3637972,14662,1000145,991585,1071,0,0,0,0,,3.0530658873955043,0.4030267412723353,,,99.14412410200521,
Feb-2023,display,tablet-app,cpm,124,75.30997785,20487,36,1158,1072,5,0,0,0,0,,3.6759885708009956,0.17572118904671255,,,92.573402417962,
Feb-2023,display,tablet-app,cpm,127,0.7691704499999993,149,1,36,34,0,0,0,0,0,,5.162217785234895,0.6711409395973155,,,94.44444444444444,
Feb-2023,display,tablet-app,cpm,128,1077.6825292500007,321050,749,50857,50391,63,0,0,0,0,,3.3567435890048305,0.23329699423765768,,,99.083705291307,
Feb-2023,display,tablet-app,cpm,132,0.3918233999999998,89,0,22,21,0,0,0,0,0,,4.402510112359549,0.0,,,95.45454545454545,
Feb-2023,display,tablet-app,cpm,137,25.755388500000006,6108,15,3226,3063,0,0,0,0,0,,4.216664783889981,0.2455795677799607,,,94.9473031618103,
Feb-2023,display,tablet-app,cpm,138,7037.732108250011,1852858,7993,388783,372390,860,0,0,0,0,,3.7983116397748837,0.4313876184791279,,,95.78350905260776,
Feb-2023,display,tablet-app,cpm,141,4532.733197250002,1217372,3518,296781,291993,300,0,0,0,0,,3.7233755969826827,0.28898315387572576,,,98.3866891748461,
Feb-2023,display,tablet-web,cpc,20,3.5821600499999993,2708,2,734,445,0,0,0,0,0,1.7910800249999996,,0.07385524372230429,,,60.6267029972752,
Feb-2023,display,tablet-web,cpc,75,8.659435349999999,2760,4,587,278,1,0,0,0,0,2.1648588374999997,,0.14492753623188406,,,47.35945485519591,
Feb-2023,display,tablet-web,cpc,85,17.1984774,23750,11,6370,3546,2,0,0,0,0,1.5634979454545457,,0.046315789473684206,,,55.66718995290424,
Feb-2023,display,tablet-web,cpc,86,1.328913,3106,1,653,237,0,0,0,0,0,1.328913,,0.03219575016097875,,,36.29402756508423,
Feb-2023,display,tablet-web,cpc,87,4.0408750499999995,5557,2,1403,813,1,0,0,0,0,2.0204375249999997,,0.03599064243296743,,,57.9472558802566,
Feb-2023,display,tablet-web,cpc,94,44.65522755000001,42811,22,10353,6103,6,0,0,0,0,2.029783070454546,,0.051388661792529954,,,58.94909688013136,
Feb-2023,display,tablet-web,cpc,95,23.107277999999994,15440,15,3609,1851,2,0,0,0,0,1.5404851999999996,,0.09715025906735751,,,51.2884455527847,
Feb-2023,display,tablet-web,cpc,106,18.497960699999997,4830,9,0,0,2,0,0,0,0,2.055328966666666,,0.18633540372670807,,,,
Feb-2023,display,tablet-web,cpc,109,2.5068912000000005,1362,1,0,0,0,0,0,0,0,2.5068912000000005,,0.07342143906020558,,,,
Feb-2023,display,tablet-web,cpc,116,4.824463499999999,6010,3,1497,786,1,0,0,0,0,1.6081544999999997,,0.04991680532445924,,,52.505010020040075,
Feb-2023,display,tablet-web,cpc,119,6.3926664,6775,5,1834,1029,1,0,0,0,0,1.27853328,,0.07380073800738007,,,56.10687022900763,
Feb-2023,display,tablet-web,cpc,120,1.4019101999999999,409,1,124,93,0,0,0,0,0,1.4019101999999999,,0.24449877750611246,,,75.0,
Feb-2023,display,tablet-web,cpc,125,2.8370458500000004,3166,2,879,779,1,0,0,0,0,1.4185229250000002,,0.06317119393556538,,,88.62343572241184,
Feb-2023,display,tablet-web,cpc,128,0.6384374999999999,781,0,206,108,0,0,0,0,0,,,0.0,,,52.42718446601942,
Feb-2023,display,tablet-web,cpc,132,0.3603591,1228,0,327,134,0,0,0,0,0,,,0.0,,,40.97859327217125,
Feb-2023,display,tablet-web,cpc,134,0.1955265,706,0,209,104,0,0,0,0,0,,,0.0,,,49.760765550239235,
Feb-2023,display,tablet-web,cpm,20,111.05423040000015,30670,12,7884,5125,2,0,0,0,0,,3.620940019563096,0.039126181936746,,,65.0050735667174,
Feb-2023,display,tablet-web,cpm,75,39.43111499999999,13957,16,3442,1706,2,0,0,0,0,,2.8251855699648916,0.11463781614960236,,,49.56420685647879,
Feb-2023,display,tablet-web,cpm,85,702.3274879499996,352293,195,91304,56926,32,0,0,0,0,,1.993589108923537,0.05535165331130622,,,62.34776132480505,
Feb-2023,display,tablet-web,cpm,86,114.66093975,57925,18,11270,4643,3,0,0,0,0,,1.979472416918429,0.03107466551575313,,,41.19787045252884,
Feb-2023,display,tablet-web,cpm,87,308.40475739999994,127549,72,30650,21522,16,0,0,0,0,,2.4179315980525127,0.05644889415048335,,,70.21859706362153,
Feb-2023,display,tablet-web,cpm,94,962.1283242000009,504818,263,125353,81392,55,0,0,0,0,,1.9058914781168677,0.05209798382783498,,,64.93023701068184,
Feb-2023,display,tablet-web,cpm,95,656.8592200500008,268838,250,62548,36621,24,0,0,0,0,,2.4433272827874064,0.09299280607652192,,,58.54863464858988,
Feb-2023,display,tablet-web,cpm,106,251.01808965000023,94154,117,0,0,22,0,0,0,0,,2.666037445567902,0.12426450283577967,,,,
Feb-2023,display,tablet-web,cpm,109,9.388003800000009,2930,4,0,0,1,0,0,0,0,,3.204096860068262,0.13651877133105803,,,,
Feb-2023,display,tablet-web,cpm,116,287.9796939,81892,36,21219,11940,4,0,0,0,0,,3.5165790785424704,0.04396033800615445,,,56.27032376643574,
Feb-2023,display,tablet-web,cpm,119,502.13054459999995,138859,92,36948,22632,7,0,0,0,0,,3.616118109737215,0.06625425791630359,,,61.253653783696,
Feb-2023,display,tablet-web,cpm,120,37.3714488,6870,11,2037,1583,2,0,0,0,0,,5.439803318777293,0.16011644832605532,,,77.71232204221896,
Feb-2023,display,tablet-web,cpm,125,61.366398450000034,35284,26,9917,8530,6,0,0,0,0,,1.7392131971998648,0.07368779049994331,,,86.01391549863871,
Feb-2023,display,tablet-web,cpm,127,1.4610637500000003,373,0,99,44,0,0,0,0,0,,3.917060991957106,0.0,,,44.44444444444444,
Feb-2023,display,tablet-web,cpm,128,42.987735000000036,12091,6,3121,1896,1,0,0,0,0,,3.555349846993635,0.049623687039947066,,,60.74975969240628,
Feb-2023,display,tablet-web,cpm,132,61.82141009999994,16855,6,4343,2110,1,0,0,0,0,,3.667838036191038,0.035597745476119845,,,48.58392816025789,
Feb-2023,display,tablet-web,cpm,134,22.432692899999996,7131,5,2141,1234,1,0,0,0,0,,3.145799032393773,0.07011639321273314,,,57.6366184026156,
Feb-2023,display,tablet-web,cpm,137,12.983051400000003,4181,1,1248,621,0,0,0,0,0,,3.1052502750538156,0.02391772303276728,,,49.75961538461539,
Feb-2023,display,tablet-web,cpm,141,15.338889749999993,3706,0,821,480,0,0,0,0,0,,4.1389340933621135,0.0,,,58.465286236297196,
Feb-2023,display,unknown,cpm,20,1.23958905,252,0,24,11,0,0,0,0,0,,4.919004166666666,0.0,,,45.83333333333333,
Feb-2023,display,unknown,cpm,85,0.2981895,92,0,1,0,0,0,0,0,0,,3.2411902173913045,0.0,,,0.0,
Feb-2023,display,unknown,cpm,86,2.5565724000000007,734,1,162,140,0,0,0,0,0,,3.4830686648501374,0.13623978201634876,,,86.41975308641975,
Feb-2023,display,unknown,cpm,94,0.14634000000000003,40,0,9,6,0,0,0,0,0,,3.6585000000000005,0.0,,,66.66666666666666,
Feb-2023,display,unknown,cpm,106,0.01999155,13,0,0,0,0,0,0,0,0,,1.5378115384615385,0.0,,,,
Feb-2023,display,unknown,cpm,132,0.4376646,66,0,5,2,0,0,0,0,0,,6.631281818181819,0.0,,,40.0,
Feb-2023,display,unknown,cpm,141,3.2447177999999997,508,2,5,3,0,0,0,0,0,,6.387239763779527,0.39370078740157477,,,60.0,
Mar-2023,display,desktop,cpc,20,36.93809999999999,103218,25,28181,13966,1,0,0,0,0,1.4775239999999996,,0.02422058168148966,,,49.55821298037685,
Mar-2023,display,desktop,cpc,73,0.9370799999999999,128,1,43,26,0,0,0,0,0,0.9370799999999999,,0.78125,,,60.46511627906976,
Mar-2023,display,desktop,cpc,85,324.71133000000003,577069,233,165828,66894,21,0,0,0,0,1.393610858369099,,0.04037645411553904,,,40.33938779940661,
Mar-2023,display,desktop,cpc,86,25.806389999999997,98980,18,27443,8034,0,0,0,0,0,1.4336883333333332,,0.018185492018589614,,,29.275225011842725,
Mar-2023,display,desktop,cpc,87,73.56260999999999,194900,52,56421,16104,2,0,0,0,0,1.4146655769230767,,0.02668034889687019,,,28.5425639389589,
Mar-2023,display,desktop,cpc,94,99.93774,253675,71,64478,27191,5,0,0,0,0,1.4075738028169016,,0.027988568049669853,,,42.17097304506964,
Mar-2023,display,desktop,cpc,95,102.76059000000002,227153,72,65182,18103,3,0,0,0,0,1.427230416666667,,0.03169669782041179,,,27.773004817280842,
Mar-2023,display,desktop,cpc,106,13.383899999999997,68482,10,0,0,1,0,0,0,0,1.3383899999999997,,0.01460237726701907,,,,
Mar-2023,display,desktop,cpc,109,18.235365,22246,12,0,0,1,0,0,0,0,1.5196137500000002,,0.05394228175851838,,,,
Mar-2023,display,desktop,cpc,116,25.86429000000001,43706,18,12827,6014,0,0,0,0,0,1.4369050000000005,,0.04118427675833981,,,46.88547594916972,
Mar-2023,display,desktop,cpc,119,65.34718499999998,51755,49,14933,6119,1,0,0,0,0,1.3336160204081628,,0.09467684281711912,,,40.976361079488385,
Mar-2023,display,desktop,cpc,120,17.127225,3052,11,864,624,0,0,0,0,0,1.5570204545454545,,0.36041939711664484,,,72.22222222222221,
Mar-2023,display,desktop,cpc,125,5.32899,10586,4,3006,2047,0,0,0,0,0,1.3322475,,0.03778575477045154,,,68.09713905522288,
Mar-2023,display,desktop,cpc,127,25.599855,61065,19,17800,3860,1,0,0,0,0,1.3473607894736843,,0.031114386309670023,,,21.685393258426966,
Mar-2023,display,desktop,cpc,128,38.99293500000001,77921,27,22937,8924,1,0,0,0,0,1.444182777777778,,0.034650479331630755,,,38.90657017046693,
Mar-2023,display,desktop,cpc,132,2308.3100699999995,254807,1918,73130,21552,4,0,0,0,0,1.2034984723670488,,0.7527265734457844,,,29.470805415014357,
Mar-2023,display,desktop,cpc,137,4.27926,17905,3,5237,1083,0,0,0,0,0,1.42642,,0.016755096341803968,,,20.67977849914073,
Mar-2023,display,desktop,cpc,141,0.22857,430,0,93,23,0,0,0,0,0,,,0.0,,,24.731182795698924,
Mar-2023,display,desktop,cpm,20,4346.3664450000015,1185095,422,314611,182644,29,0,0,0,0,,3.6675257637573373,0.03560895961927103,,,58.053914198804236,
Mar-2023,display,desktop,cpm,73,49.352265,7851,7,2418,1744,0,0,0,0,0,,6.28611196025984,0.08916061648197682,,,72.12572373862697,
